,Date,118267,118269,118273,118278,118494,118510,118527,118533,118537,118539,118559,118588,118675,118762,118868,118979,119333,119436,119517,119556,119711,120465,120468,130861,134923
1051,2017-03-22,44.34,20.13,31.42,78.44,230.9432,70.943,40.4729,868.5304,118.91,65.1588,18.6118,220.5817,83.7652,95.131,19.36,17.564,19.02,370.02,16.4545,34.4455,145.9965,21.48,21.91,10.8029,10.8468
1052,2017-03-23,44.63,20.26,31.64,78.94,232.2882,71.445,40.6222,873.9632,119.9199,65.7003,18.6671,223.0232,84.238,96.0651,19.51,17.736,19.17,373.69,16.4699,34.8227,146.3244,21.61,22.0,10.8307,10.8348
1053,2017-03-24,44.7,20.3,31.75,79.31,233.1784,71.4127,40.778,876.7235,119.4293,65.7283,18.7176,224.8652,84.5788,96.8627,19.75,17.965,19.39,374.14,16.4319,35.036,146.2383,21.65,22.03,10.9086,10.8575
1054,2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,2017-03-27,44.72,20.22,31.75,79.44,232.6469,71.2221,40.6203,879.2635,118.4144,65.5746,18.6203,224.3753,84.2571,96.2082,19.72,17.936,19.36,372.3,16.3364,34.9642,146.8579,21.58,21.98,10.8303,10.8327
1056,2017-03-28,44.86,20.35,31.95,79.85,234.3225,71.7384,40.8248,885.0277,118.6498,66.0768,18.6422,226.2541,84.8359,96.9373,19.93,18.004,19.45,374.83,16.3478,35.2253,147.2233,21.71,22.03,10.9795,10.8837
1057,2017-03-29,44.97,20.41,32.05,80.15,235.5087,71.9274,41.0618,886.8494,118.8693,66.2693,18.6411,228.6009,85.3557,97.7226,20.17,18.083,19.59,376.14,16.3762,35.3602,148.5192,21.8,22.11,10.8934,10.9019
1058,2017-03-30,45.16,20.5,32.28,80.84,235.9206,72.2352,41.2474,894.189,118.5149,66.5234,18.653,230.6195,85.6661,99.1676,20.32,18.209,19.74,377.95,16.408,35.6739,150.0334,21.87,22.27,10.7798,10.9225
1059,2017-03-31,45.52,20.55,32.28,81.53,237.7903,72.1277,41.5272,898.6244,118.633,66.4801,18.5291,230.0461,85.6968,100.3691,20.22,18.237,19.65,380.48,16.4192,36.0858,151.0469,21.86,22.27,10.632,10.8828
1060,2017-04-03,45.76,20.67,32.31,82.08,239.5383,72.1731,41.8264,904.3684,117.4544,66.7934,18.6514,231.5875,86.2006,101.6549,20.39,18.616,19.7,381.23,16.4437,36.5098,151.4379,22.0,22.39,10.7334,10.8825
1061,2017-04-05,46.14,20.78,32.53,82.96,240.2415,72.4966,42.0241,909.5546,117.2925,67.4785,18.7594,233.9069,86.7925,103.4622,20.52,18.907,19.85,383.5,16.3315,36.8182,152.4337,22.09,22.61,10.7574,10.86
1062,2017-04-06,46.46,20.79,32.52,83.2,239.6083,72.5095,41.8481,906.6795,117.4622,67.3704,18.6573,233.3835,86.6543,102.9837,20.51,18.863,19.85,383.05,16.1981,36.7303,152.2622,22.11,22.62,10.6165,10.8806
1063,2017-04-07,46.76,20.68,32.39,83.26,238.2371,72.2595,41.6089,903.8047,117.1943,67.0931,18.4754,232.3051,86.4961,103.1786,20.39,18.802,19.69,382.02,16.1416,36.5529,151.8085,22.06,22.59,10.592,10.778
1064,2017-04-10,47.25,20.73,32.6,83.92,239.009,72.517,41.7274,907.1423,116.2206,67.2006,18.5842,234.0912,86.8458,103.4574,20.5,18.983,19.85,384.66,16.167,36.8656,152.6171,22.14,22.73,10.5862,10.8059
1065,2017-04-11,47.74,20.88,32.83,84.91,241.0249,72.9536,42.063,918.2332,116.5014,67.69,18.5218,236.8884,87.5634,104.7478,20.76,19.268,20.09,387.19,16.1811,37.2682,154.1134,22.29,22.83,10.6529,10.8074
1066,2017-04-12,47.77,20.88,32.76,84.81,240.2113,72.8905,41.9477,917.4863,116.3166,67.5818,18.6559,236.1194,87.0466,104.1221,20.76,19.109,20.02,388.31,16.1926,37.1802,153.451,22.23,22.85,10.6898,10.784
1067,2017-04-13,48.04,20.81,32.71,84.68,239.2817,72.7315,41.8199,917.594,114.632,67.3931,18.6473,236.5071,86.4846,104.446,20.77,19.072,20.0,386.98,16.1076,37.346,153.3717,22.21,22.85,10.6057,10.688
1068,2017-04-17,48.09,20.79,32.62,84.71,239.4348,72.543,41.8942,917.5266,114.4491,67.1708,18.5379,235.8346,86.1746,103.5281,20.7,19.114,19.91,386.93,16.0641,37.5303,153.0093,22.16,22.69,10.6886,10.7937
1069,2017-04-18,47.86,20.7,32.59,84.55,237.9962,72.39,41.6736,914.1609,114.4184,66.8645,18.4324,235.4787,85.8944,102.9139,20.68,18.999,19.9,385.55,16.1554,37.2315,152.8128,22.05,22.6,10.7048,10.7839
1070,2017-04-19,48.57,20.74,32.68,85.16,239.3197,72.6207,41.7832,918.8287,114.2896,66.9665,18.4232,235.2393,85.6583,103.3974,20.65,19.118,19.81,386.25,16.0441,37.4961,153.3464,22.08,22.58,10.7078,10.8067
1071,2017-04-20,48.7,20.76,32.79,85.56,240.3041,72.7893,41.9169,924.3916,115.1353,67.3401,18.4761,234.8911,86.0769,103.9587,20.57,19.311,19.82,387.7,16.0423,37.9472,153.4716,22.23,22.72,10.6983,10.905
1072,2017-04-21,48.57,20.71,32.78,85.97,240.5955,72.8409,41.9352,925.918,115.071,67.3315,18.5421,235.0713,85.6897,104.2573,20.56,19.266,19.84,386.38,16.168,38.0762,153.4949,22.21,22.75,10.7319,10.8496
1073,2017-04-24,49.25,20.9,32.98,86.91,241.8507,73.4336,42.0636,931.016,116.1258,68.0488,18.6072,237.2576,86.4828,105.181,20.82,19.541,20.1,390.22,16.1482,38.4305,153.9745,22.46,23.05,10.7543,10.9413
1074,2017-04-25,49.83,21.12,33.25,87.67,244.0562,74.0894,42.4547,936.393,116.3667,68.5056,18.7923,239.5704,87.0825,105.5155,21.03,19.669,20.28,393.57,16.3448,38.5486,154.9419,22.65,23.27,10.8038,10.8876
1075,2017-04-26,49.26,21.25,33.38,87.24,244.4061,74.3331,42.4759,936.4853,115.6651,68.5062,18.8536,240.0954,87.462,104.3948,21.13,19.566,20.42,394.05,16.3716,38.2999,154.9581,22.79,23.37,10.758,10.8569
1076,2017-04-27,49.51,21.29,33.44,87.14,244.1689,74.2805,42.4584,935.4187,116.3591,68.5281,18.9437,241.5403,87.1848,104.1051,21.12,19.546,20.52,394.92,16.3371,38.3352,155.3771,22.76,23.49,10.785,10.9523
1077,2017-04-28,49.49,21.27,33.37,87.35,246.5075,74.1136,42.7405,934.6944,115.9755,68.3576,18.9737,243.3932,87.1788,104.4327,21.19,19.833,20.78,396.73,16.3942,38.6994,155.0827,22.75,23.48,10.7689,11.0387
1078,2017-05-02,49.56,21.28,33.55,87.97,246.1706,74.0541,42.7758,938.4333,117.0219,68.4089,19.1101,244.0981,87.0825,104.4905,21.25,19.877,20.78,397.6,16.3784,38.8552,155.147,22.82,23.61,10.8165,11.1252
1079,2017-05-03,49.58,21.28,33.42,88.08,245.1028,74.1079,42.6914,937.0839,116.959,68.8276,19.1505,244.3531,87.1978,104.6513,21.2,19.859,20.78,396.11,16.4365,38.8393,155.1223,22.79,23.76,0.0,11.0715
1080,2017-05-04,49.75,21.42,33.61,88.38,247.4331,74.4901,42.9725,940.0384,116.988,69.3691,19.1983,248.0786,88.0789,105.0959,21.71,20.151,20.96,396.86,16.4553,38.8863,155.5194,22.84,23.83,0.0,11.1397
1081,2017-05-05,49.37,21.25,33.25,87.75,245.3253,73.8987,42.6549,932.3745,116.8224,68.8106,19.1566,246.3818,87.3079,103.4973,21.57,19.889,20.77,392.96,16.5693,38.5332,155.0086,22.69,23.74,0.0,11.1848
1082,2017-05-08,49.19,21.32,33.31,88.14,246.6714,74.1845,42.9203,934.8125,118.1653,69.004,19.3255,248.8742,87.7735,104.3279,21.77,20.024,20.84,395.93,16.6285,38.7576,155.3624,22.71,23.79,11.0463,11.1792
1083,2017-05-09,49.38,21.34,33.17,88.59,247.2139,74.1997,43.0699,938.1385,119.0427,69.1055,19.5186,248.6198,88.1228,105.7397,21.72,20.153,20.75,396.64,16.7018,38.999,155.811,22.69,23.88,11.0013,11.2566
1084,2017-05-10,49.69,21.55,33.5,89.2,248.2538,74.9502,43.1322,944.812,119.2857,69.5241,19.6238,249.2581,88.5881,107.4165,21.79,20.227,20.82,400.18,16.739,39.3893,156.9379,22.93,24.09,11.0246,11.2223
1085,2017-05-11,49.35,21.62,33.77,89.01,248.5619,75.006,43.2035,946.6483,118.9271,69.7462,19.6979,249.0062,88.7026,107.2725,21.79,20.234,20.82,402.81,16.7004,39.2314,156.6641,22.98,24.09,10.9829,11.2062
1086,2017-05-12,49.18,21.53,33.4,88.23,247.2312,74.7292,42.9248,939.6053,119.9567,69.2583,19.5942,246.7704,88.8559,106.3165,21.6,20.092,20.6,399.32,16.6261,38.8902,155.6332,22.87,24.02,10.9741,11.1782
1087,2017-05-15,49.61,21.65,33.8,89.17,249.2391,75.0636,43.1749,947.3065,119.9131,69.7272,19.6732,249.0624,89.4397,106.9233,21.8,20.205,20.67,402.98,16.6134,39.2824,156.8314,23.08,24.3,10.9797,11.1969
1088,2017-05-16,49.76,21.8,33.94,89.78,250.604,75.4454,43.3092,949.532,121.1316,70.0168,19.6791,250.7284,90.2301,107.8364,21.92,20.39,20.81,405.47,16.6869,39.486,156.3655,23.16,24.31,11.0175,11.2154
1089,2017-05-17,49.61,21.72,33.84,89.51,250.3258,75.3432,43.2809,945.838,119.7499,69.9362,19.7354,250.4357,90.8842,107.6086,21.94,20.396,20.75,404.28,16.6964,39.3373,156.7755,23.09,24.08,11.0757,11.0241
1090,2017-05-18,48.81,21.43,33.34,87.62,246.9943,74.298,42.8559,930.8334,120.9408,68.8572,19.6964,246.8096,89.9715,105.1858,21.67,19.914,20.4,396.28,16.5963,38.6014,154.7891,22.79,23.85,11.1233,11.1369
1091,2017-05-19,48.48,21.4,33.29,86.94,246.2823,74.2372,42.6319,924.0382,119.5582,68.6228,19.7468,246.6705,90.087,104.9454,21.68,19.893,20.48,393.45,16.5514,38.3549,153.1668,22.72,23.54,11.2569,11.3393
1092,2017-05-22,47.9,21.31,33.2,86.2,243.9395,73.6806,42.3407,917.3848,119.8067,68.0223,19.8428,244.1462,89.7861,103.8985,21.52,19.683,20.22,388.21,16.6974,38.0578,152.219,22.69,23.28,11.2191,11.329
1093,2017-05-23,47.51,21.2,32.94,84.87,241.6643,73.2926,41.9979,907.0196,119.6958,67.5579,19.842,242.4293,89.2386,101.6009,21.44,19.38,20.04,387.03,16.8617,37.4289,150.8776,22.59,23.13,11.2766,11.373
1094,2017-05-24,47.29,21.09,32.66,83.93,239.866,73.1749,41.7571,904.6989,119.35,67.2647,19.7745,239.7985,88.8322,100.1776,21.37,18.996,19.93,384.92,16.8104,37.036,149.9802,22.55,23.01,11.258,11.4272
1095,2017-05-25,47.64,21.41,33.19,85.17,244.7571,74.0893,42.4318,916.3268,120.8768,68.3434,19.919,245.2602,90.7078,102.237,21.9,19.564,20.44,393.38,16.8445,37.6095,151.9023,22.89,23.32,11.2298,11.4518
1096,2017-05-26,48.52,21.59,33.62,86.37,247.2961,74.7291,42.8013,929.6507,121.0638,69.0342,19.9784,247.8912,91.6607,103.6514,22.1,19.849,20.57,399.81,16.8193,38.0895,153.2777,23.09,23.62,11.2022,11.4564
1097,2017-05-29,48.14,21.53,33.54,85.99,245.0344,74.4533,42.5603,921.7283,120.0526,68.7047,19.8451,243.7143,91.251,101.566,21.87,19.53,20.35,397.25,16.8245,37.5484,152.4569,23.17,23.61,11.2284,0.0
1098,2017-05-30,48.11,21.55,33.57,86.08,247.3185,74.8088,42.8523,925.4176,120.5562,69.1517,19.8406,245.737,91.8449,101.229,22.05,19.64,20.5,400.22,16.8582,37.8035,152.5819,23.2,23.65,11.2806,11.4383
1099,2017-05-31,48.56,21.63,33.75,87.11,247.6346,75.2692,42.9639,930.7098,119.8148,69.3232,19.7894,247.9432,91.8778,102.3299,22.15,19.756,20.61,402.56,16.8108,38.0108,154.0196,23.33,23.81,11.236,11.4431
1100,2017-06-01,48.67,21.68,33.91,87.7,249.6586,75.3641,43.1386,934.7445,120.795,69.394,19.8198,247.8652,91.6167,102.2298,22.03,19.824,20.64,403.34,16.8009,38.2455,154.732,23.37,23.82,11.3505,11.5249
1101,2017-06-02,48.86,21.8,34.21,88.21,250.6343,75.6083,43.4173,941.2196,121.151,69.7936,20.0077,249.0364,91.7915,102.453,22.09,19.967,20.77,405.11,16.941,38.3297,155.9792,23.51,24.0,11.435,11.6188
1102,2017-06-05,48.91,21.85,34.4,88.69,250.8584,76.0505,43.4916,944.3724,121.5165,70.2841,20.0747,250.0931,91.9319,102.746,22.16,20.122,20.84,407.09,17.0094,38.5665,157.1468,23.57,24.11,11.517,11.6179
